district,address,title,house_type,area,price,floor,build_time,district_id,update_time,view_num,extra_info,link
海淀区,海淀区28号院14号楼6单元16室,两室一厅 海淀区优质房源,三室两厅,87.5,646.77,28层/共11层,2002年,1002,2025-04-05 21:48:37,379,近地铁,https://example.com/house/10144
顺义区,顺义区94号院3号楼14单元2室,两室两厅 顺义区优质房源,四室两厅,85.7,1037.66,3层/共16层,2010年,1007,2025-08-28 21:48:37,921,近地铁,https://example.com/house/10145
丰台区,丰台区47号院10号楼15单元14室,三室两厅 丰台区优质房源,两室一厅,158.9,572.32,32层/共17层,2004年,1003,2026-01-13 21:48:37,3638,精装修,https://example.com/house/10146
西城区,西城区46号院5号楼4单元94室,一室一厅 西城区优质房源,三室两厅,189.0,941.36,19层/共20层,2017年,1004,2025-05-24 21:48:37,1079,南北通透,https://example.com/house/10147
丰台区,丰台区95号院29号楼18单元10室,两室两厅 丰台区优质房源,两室两厅,100.2,202.95,16层/共19层,2020年,1003,2025-10-18 21:48:37,4754,近地铁,https://example.com/house/10148
昌平区,昌平区87号院23号楼18单元69室,一室一厅 昌平区优质房源,三室一厅,133.0,841.59,8层/共15层,1999年,1006,2026-02-02 21:48:37,824,电梯房,https://example.com/house/10149
海淀区,海淀区18号院19号楼15单元21室,三室一厅 海淀区优质房源,两室两厅,139.2,1067.02,27层/共32层,2005年,1002,2025-03-29 21:48:37,1462,带车位,https://example.com/house/10150
昌平区,昌平区32号院25号楼11单元35室,三室一厅 昌平区优质房源,两室一厅,84.5,628.58,28层/共10层,2002年,1006,2025-05-29 21:48:37,1996,带车位,https://example.com/house/10151
顺义区,顺义区2号院24号楼10单元74室,三室一厅 顺义区优质房源,三室一厅,144.3,1117.24,8层/共24层,1994年,1007,2025-05-27 21:48:37,670,精装修,https://example.com/house/10152
朝阳区,朝阳区15号院3号楼18单元58室,两室一厅 朝阳区优质房源,四室两厅,66.3,1324.64,33层/共14层,2008年,1001,2025-09-20 21:48:37,3740,近地铁,https://example.com/house/10153
西城区,西城区21号院22号楼13单元3室,四室两厅 西城区优质房源,一室一厅,126.3,879.74,32层/共13层,1992年,1004,2025-06-05 21:48:37,2548,精装修,https://example.com/house/10154
顺义区,顺义区18号院19号楼13单元28室,三室两厅 顺义区优质房源,四室两厅,146.8,240.43,18层/共20层,1998年,1007,2025-11-06 21:48:37,4930,带车位,https://example.com/house/10155
丰台区,丰台区7号院27号楼20单元34室,一室一厅 丰台区优质房源,两室一厅,80.0,1241.5,31层/共25层,1994年,1003,2025-04-28 21:48:37,189,电梯房,https://example.com/house/10156
丰台区,丰台区46号院13号楼15单元63室,两室两厅 丰台区优质房源,一室一厅,159.1,1492.4,28层/共22层,1998年,1003,2025-04-09 21:48:37,4834,带车位,https://example.com/house/10157
东城区,东城区52号院11号楼19单元25室,三室两厅 东城区优质房源,四室两厅,192.4,319.23,12层/共31层,2004年,1005,2025-12-02 21:48:37,4076,电梯房,https://example.com/house/10158
朝阳区,朝阳区7号院13号楼3单元20室,三室两厅 朝阳区优质房源,一室一厅,126.3,622.58,14层/共30层,2013年,1001,2025-04-12 21:48:37,2112,南北通透,https://example.com/house/10159
丰台区,丰台区5号院27号楼9单元75室,两室两厅 丰台区优质房源,一室一厅,186.0,743.85,31层/共12层,2019年,1003,2025-11-06 21:48:37,3196,精装修,https://example.com/house/10160
西城区,西城区57号院29号楼15单元88室,三室一厅 西城区优质房源,两室两厅,155.6,994.22,11层/共16层,2012年,1004,2026-02-07 21:48:37,2380,带车位,https://example.com/house/10161
顺义区,顺义区92号院4号楼16单元57室,两室两厅 顺义区优质房源,两室一厅,60.6,479.3,25层/共30层,2017年,1007,2025-04-03 21:48:37,3272,电梯房,https://example.com/house/10162
顺义区,顺义区75号院15号楼20单元65室,三室一厅 顺义区优质房源,两室两厅,150.8,1255.06,11层/共15层,2013年,1007,2026-02-11 21:48:37,3345,带车位,https://example.com/house/10163
西城区,西城区75号院11号楼6单元22室,三室两厅 西城区优质房源,三室一厅,190.2,297.0,11层/共10层,2016年,1004,2025-08-23 21:48:37,4307,电梯房,https://example.com/house/10164
海淀区,海淀区33号院28号楼5单元89室,两室两厅 海淀区优质房源,四室两厅,94.4,295.41,26层/共12层,2006年,1002,2025-04-30 21:48:37,4191,学区房,https://example.com/house/10165
东城区,东城区99号院25号楼4单元74室,两室一厅 东城区优质房源,四室两厅,64.3,1013.92,33层/共15层,1993年,1005,2026-02-09 21:48:37,3115,精装修,https://example.com/house/10166
东城区,东城区34号院12号楼18单元32室,三室两厅 东城区优质房源,两室两厅,107.2,959.69,30层/共30层,1992年,1005,2025-04-23 21:48:37,742,南北通透,https://example.com/house/10167
海淀区,海淀区29号院5号楼13单元94室,两室一厅 海淀区优质房源,四室两厅,148.5,914.39,3层/共10层,2000年,1002,2025-07-02 21:48:37,976,南北通透,https://example.com/house/10168
西城区,西城区2号院1号楼20单元62室,两室两厅 西城区优质房源,三室两厅,146.0,1070.48,8层/共14层,1995年,1004,2025-07-20 21:48:37,1017,带车位,https://example.com/house/10169
丰台区,丰台区26号院26号楼3单元91室,一室一厅 丰台区优质房源,三室一厅,158.4,589.96,20层/共25层,1999年,1003,2025-09-08 21:48:37,1980,学区房,https://example.com/house/10170
丰台区,丰台区67号院9号楼17单元88室,三室一厅 丰台区优质房源,三室一厅,84.9,362.48,18层/共13层,2003年,1003,2025-05-22 21:48:37,3637,学区房,https://example.com/house/10171
顺义区,顺义区65号院15号楼8单元75室,两室一厅 顺义区优质房源,两室一厅,115.8,1383.51,18层/共28层,2019年,1007,2025-07-17 21:48:37,3591,精装修,https://example.com/house/10172
西城区,西城区70号院2号楼19单元20室,三室一厅 西城区优质房源,两室两厅,147.0,1354.04,14层/共17层,2017年,1004,2025-09-25 21:48:37,1030,精装修,https://example.com/house/10173
顺义区,顺义区69号院26号楼15单元85室,两室两厅 顺义区优质房源,四室两厅,175.9,783.87,30层/共23层,2012年,1007,2025-12-16 21:48:37,2500,电梯房,https://example.com/house/10174
顺义区,顺义区82号院11号楼11单元6室,一室一厅 顺义区优质房源,三室两厅,125.1,1226.92,14层/共25层,2015年,1007,2025-03-19 21:48:37,379,南北通透,https://example.com/house/10175
海淀区,海淀区4号院16号楼13单元82室,四室两厅 海淀区优质房源,三室一厅,187.1,603.36,22层/共20层,2003年,1002,2025-04-18 21:48:37,1844,带车位,https://example.com/house/10176
顺义区,顺义区1号院25号楼20单元40室,两室两厅 顺义区优质房源,三室两厅,155.8,1330.04,18层/共21层,1990年,1007,2025-04-18 21:48:37,2005,近地铁,https://example.com/house/10177
顺义区,顺义区69号院16号楼13单元96室,一室一厅 顺义区优质房源,一室一厅,109.0,1071.46,2层/共29层,2003年,1007,2026-02-03 21:48:37,4587,带车位,https://example.com/house/10178
顺义区,顺义区2号院6号楼8单元84室,三室一厅 顺义区优质房源,三室两厅,56.7,854.43,28层/共31层,2000年,1007,2025-06-28 21:48:37,3755,学区房,https://example.com/house/10179
海淀区,海淀区38号院10号楼17单元74室,两室两厅 海淀区优质房源,一室一厅,131.6,1020.8,8层/共22层,2006年,1002,2025-06-04 21:48:37,4132,电梯房,https://example.com/house/10180
丰台区,丰台区53号院6号楼13单元23室,三室两厅 丰台区优质房源,一室一厅,66.4,346.97,2层/共14层,2014年,1003,2025-04-30 21:48:37,4145,电梯房,https://example.com/house/10181
海淀区,海淀区25号院24号楼19单元26室,两室一厅 海淀区优质房源,三室两厅,56.1,764.47,10层/共17层,1994年,1002,2025-10-03 21:48:37,4926,学区房,https://example.com/house/10182
西城区,西城区67号院17号楼2单元1室,三室两厅 西城区优质房源,三室两厅,186.4,407.72,33层/共25层,2005年,1004,2025-07-14 21:48:37,4075,电梯房,https://example.com/house/10183
丰台区,丰台区44号院18号楼11单元56室,两室一厅 丰台区优质房源,两室一厅,101.0,1052.87,25层/共26层,2015年,1003,2025-08-06 21:48:37,3830,南北通透,https://example.com/house/10184
东城区,东城区85号院23号楼18单元26室,三室两厅 东城区优质房源,三室一厅,53.8,952.81,28层/共19层,2006年,1005,2025-10-23 21:48:37,3050,南北通透,https://example.com/house/10185
海淀区,海淀区40号院24号楼14单元28室,三室两厅 海淀区优质房源,两室一厅,111.4,932.44,32层/共26层,2012年,1002,2025-04-11 21:48:37,1490,带车位,https://example.com/house/10186
东城区,东城区2号院4号楼20单元62室,三室两厅 东城区优质房源,两室一厅,170.2,734.88,16层/共11层,2003年,1005,2025-08-29 21:48:37,2014,近地铁,https://example.com/house/10187
东城区,东城区77号院16号楼3单元15室,一室一厅 东城区优质房源,一室一厅,73.5,1174.36,32层/共22层,2001年,1005,2025-08-18 21:48:37,4350,带车位,https://example.com/house/10188
丰台区,丰台区71号院13号楼11单元10室,两室两厅 丰台区优质房源,一室一厅,80.0,454.39,5层/共28层,2019年,1003,2025-04-10 21:48:37,162,电梯房,https://example.com/house/10189
东城区,东城区78号院19号楼1单元67室,两室两厅 东城区优质房源,两室两厅,191.8,628.96,4层/共11层,2014年,1005,2025-11-30 21:48:37,2996,南北通透,https://example.com/house/10190
昌平区,昌平区97号院22号楼11单元58室,四室两厅 昌平区优质房源,三室两厅,56.2,398.57,16层/共27层,2012年,1006,2025-06-15 21:48:37,4843,近地铁,https://example.com/house/10191
西城区,西城区5号院16号楼17单元78室,四室两厅 西城区优质房源,三室一厅,166.9,232.52,10层/共18层,2020年,1004,2025-11-01 21:48:37,2763,带车位,https://example.com/house/10192
丰台区,丰台区99号院18号楼6单元85室,两室两厅 丰台区优质房源,一室一厅,177.7,991.59,21层/共23层,2013年,1003,2025-05-08 21:48:37,3544,带车位,https://example.com/house/10193
朝阳区,朝阳区9号院3号楼1单元41室,四室两厅 朝阳区优质房源,两室两厅,59.3,540.95,32层/共20层,1992年,1001,2025-11-03 21:48:37,972,南北通透,https://example.com/house/10194
海淀区,海淀区42号院17号楼18单元94室,两室一厅 海淀区优质房源,四室两厅,105.1,1003.1,18层/共23层,1996年,1002,2025-11-06 21:48:37,3125,近地铁,https://example.com/house/10195
昌平区,昌平区34号院21号楼5单元73室,四室两厅 昌平区优质房源,四室两厅,187.4,1232.58,3层/共26层,2005年,1006,2025-10-30 21:48:37,3068,电梯房,https://example.com/house/10196
朝阳区,朝阳区99号院17号楼5单元54室,两室一厅 朝阳区优质房源,两室两厅,195.3,364.84,8层/共15层,2007年,1001,2025-11-27 21:48:37,4444,学区房,https://example.com/house/10197
海淀区,海淀区76号院25号楼1单元75室,两室一厅 海淀区优质房源,三室两厅,166.7,520.25,5层/共27层,2004年,1002,2025-11-30 21:48:37,930,学区房,https://example.com/house/10198
海淀区,海淀区40号院11号楼7单元70室,四室两厅 海淀区优质房源,一室一厅,142.1,374.11,12层/共32层,2003年,1002,2026-01-11 21:48:37,653,精装修,https://example.com/house/10199
朝阳区,朝阳区80号院20号楼9单元19室,三室两厅 朝阳区优质房源,一室一厅,77.6,895.84,26层/共33层,2002年,1001,2025-07-16 21:48:37,2629,带车位,https://example.com/house/10200
朝阳区,朝阳区25号院24号楼7单元4室,四室两厅 朝阳区优质房源,两室两厅,174.2,440.06,19层/共26层,2012年,1001,2025-10-09 21:48:37,1442,带车位,https://example.com/house/10201
丰台区,丰台区72号院19号楼16单元78室,一室一厅 丰台区优质房源,两室两厅,105.6,224.19,5层/共22层,1998年,1003,2025-12-27 21:48:37,1822,南北通透,https://example.com/house/10202
西城区,西城区51号院4号楼17单元82室,两室一厅 西城区优质房源,两室一厅,116.7,630.84,31层/共33层,1998年,1004,2025-11-18 21:48:37,773,电梯房,https://example.com/house/10203
朝阳区,朝阳区11号院16号楼20单元79室,一室一厅 朝阳区优质房源,两室一厅,75.5,217.8,32层/共26层,2010年,1001,2025-09-07 21:48:37,2549,精装修,https://example.com/house/10204
东城区,东城区64号院9号楼15单元15室,三室两厅 东城区优质房源,一室一厅,61.9,897.48,28层/共24层,1998年,1005,2026-02-25 21:48:37,2011,近地铁,https://example.com/house/10205
东城区,东城区18号院5号楼15单元29室,四室两厅 东城区优质房源,三室一厅,131.1,1237.52,23层/共28层,2000年,1005,2025-10-12 21:48:37,940,近地铁,https://example.com/house/10206
东城区,东城区20号院7号楼14单元49室,两室一厅 东城区优质房源,两室两厅,67.3,278.62,13层/共25层,1996年,1005,2026-01-13 21:48:37,3496,学区房,https://example.com/house/10207
西城区,西城区28号院30号楼16单元60室,两室两厅 西城区优质房源,两室两厅,113.0,1346.33,21层/共15层,2013年,1004,2026-01-19 21:48:37,3873,近地铁,https://example.com/house/10208
昌平区,昌平区12号院10号楼12单元84室,三室两厅 昌平区优质房源,两室两厅,179.7,536.89,33层/共16层,2001年,1006,2025-04-04 21:48:37,877,精装修,https://example.com/house/10209
西城区,西城区70号院21号楼11单元68室,两室两厅 西城区优质房源,一室一厅,181.2,580.7,28层/共10层,2012年,1004,2025-07-09 21:48:37,3531,精装修,https://example.com/house/10210
丰台区,丰台区59号院25号楼5单元6室,四室两厅 丰台区优质房源,两室一厅,51.5,1188.55,9层/共10层,1991年,1003,2026-01-06 21:48:37,2496,学区房,https://example.com/house/10211
丰台区,丰台区81号院26号楼18单元57室,一室一厅 丰台区优质房源,两室一厅,131.4,732.74,5层/共19层,1996年,1003,2025-08-02 21:48:37,1552,带车位,https://example.com/house/10212
昌平区,昌平区53号院23号楼7单元7室,两室两厅 昌平区优质房源,三室一厅,120.3,816.49,10层/共14层,2006年,1006,2025-09-21 21:48:37,692,电梯房,https://example.com/house/10213
海淀区,海淀区18号院10号楼7单元44室,两室一厅 海淀区优质房源,四室两厅,106.6,1015.93,23层/共25层,2006年,1002,2025-04-04 21:48:37,1640,精装修,https://example.com/house/10214
西城区,西城区19号院6号楼15单元91室,三室一厅 西城区优质房源,两室一厅,77.0,558.39,6层/共27层,1990年,1004,2025-11-26 21:48:37,1028,电梯房,https://example.com/house/10215
东城区,东城区6号院29号楼9单元67室,两室两厅 东城区优质房源,两室一厅,136.8,257.67,32层/共28层,1990年,1005,2026-01-01 21:48:37,3768,近地铁,https://example.com/house/10216
丰台区,丰台区89号院22号楼16单元99室,三室两厅 丰台区优质房源,一室一厅,70.4,767.33,26层/共20层,2009年,1003,2026-02-22 21:48:37,1808,电梯房,https://example.com/house/10217
昌平区,昌平区2号院6号楼8单元1室,三室一厅 昌平区优质房源,四室两厅,160.6,484.4,12层/共15层,2002年,1006,2025-09-18 21:48:37,652,学区房,https://example.com/house/10218
昌平区,昌平区92号院25号楼5单元20室,四室两厅 昌平区优质房源,两室两厅,112.0,217.74,26层/共28层,2009年,1006,2025-11-25 21:48:37,3331,学区房,https://example.com/house/10219
