store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
61949,西安,网购,女,青年,周末,食品生鲜,125,1584.43,79,43,17.66
87784,重庆,网购,男,青年,周末,服装鞋帽,277,57983.65,110,127,264.95
94930,广州,网购,男,青年,周末,服装鞋帽,150,64028.16,94,174,201.66
56825,西安,网购,男,青年,周间,食品生鲜,52,203.52,3,10,6.35
10027,深圳,网购,女,中年,周间,电子产品,137,265402.1,75,135,951.16
28168,上海,自提,女,青年,周末,家居日用,311,6962.34,58,89,32.7
54388,广州,门店购买,女,中年,周间,美妆护肤,157,33024.42,76,103,185.69
50543,成都,网购,男,青年,周末,电子产品,41,71884.21,4,10,2475.0
68840,广州,网购,男,青年,周间,运动户外,164,139510.61,149,123,488.4
26071,南京,门店购买,女,中年,周末,家居日用,336,679.32,9,12,20.24
18658,北京,网购,女,青年,周间,家居日用,338,30261.37,102,201,59.78
27419,成都,门店购买,女,青年,周末,电子产品,446,138689.32,43,33,1874.69
53850,广州,网购,男,青年,周间,食品生鲜,465,2486.2,52,93,8.33
11209,成都,门店购买,女,中年,周间,食品生鲜,2,521.22,1,8,38.49
36438,深圳,网购,女,青年,周间,美妆护肤,201,33205.78,136,101,192.31
15167,武汉,门店购买,女,青年,周间,电子产品,146,20738.43,86,5,2024.54
18231,武汉,自提,女,中年,周末,食品生鲜,428,5083.3,152,115,17.24
95466,北京,网购,女,青年,周末,美妆护肤,118,2307.86,6,4,250.85
62032,北京,自提,男,老年,周间,美妆护肤,417,27358.79,140,214,71.67
93888,杭州,门店购买,男,青年,周末,美妆护肤,339,73148.1,142,148,275.08
60990,南京,门店购买,女,青年,周末,电子产品,351,76377.76,110,21,1359.08
72896,北京,网购,男,中年,周间,服装鞋帽,337,16799.76,75,66,145.54
36750,广州,自提,男,中年,周间,食品生鲜,278,15886.75,178,281,18.25
30390,上海,网购,男,青年,周间,服装鞋帽,59,12862.23,49,58,99.82
80070,武汉,门店购买,男,青年,周间,电子产品,183,60871.58,24,23,1434.4
81474,杭州,门店购买,男,中年,周末,电子产品,84,55928.6,19,22,1384.4
80098,深圳,自提,女,青年,周间,家居日用,54,10685.17,52,66,68.12
31957,深圳,门店购买,女,中年,周末,运动户外,117,238955.03,107,169,755.37
83067,武汉,自提,女,青年,周末,电子产品,19,10669.34,15,7,619.78
97107,成都,门店购买,女,青年,周末,食品生鲜,442,521.73,119,22,7.8
78224,南京,网购,男,青年,周间,电子产品,320,34091.69,9,11,1429.14
65789,杭州,网购,男,青年,周间,运动户外,494,42853.65,36,34,755.97
46787,成都,自提,男,老年,周间,电子产品,256,319138.88,79,77,1275.91
47375,成都,网购,男,中年,周末,食品生鲜,59,324.6,7,5,25.68
26217,广州,门店购买,男,青年,周末,服装鞋帽,26,4334.16,9,10,201.57
80950,上海,门店购买,女,中年,周间,电子产品,459,1457172.74,104,193,2971.48
65072,上海,门店购买,女,青年,周末,服装鞋帽,36,816.84,7,10,46.35
15573,武汉,自提,女,青年,周间,服装鞋帽,303,14534.35,144,127,40.11
94998,西安,门店购买,男,青年,周末,家居日用,112,9378.9,94,182,26.87
99449,南京,网购,女,青年,周间,美妆护肤,407,34577.91,187,97,132.38
66324,深圳,门店购买,女,青年,周间,食品生鲜,70,3173.02,52,76,19.77
45305,深圳,门店购买,男,中年,周间,运动户外,310,1471.16,128,1,620.33
35056,杭州,门店购买,男,青年,周末,运动户外,128,3000.67,34,6,187.54
16103,上海,门店购买,女,青年,周末,食品生鲜,492,561.78,29,37,5.51
24519,北京,自提,男,青年,周间,服装鞋帽,76,5197.13,16,24,91.67
96444,南京,门店购买,女,青年,周末,运动户外,75,16478.29,27,25,369.76
96809,深圳,自提,女,中年,周间,电子产品,130,31593.0,1,7,1437.13
17810,武汉,门店购买,女,青年,周末,食品生鲜,73,954.32,37,36,14.07
72027,南京,网购,女,青年,周末,家居日用,103,12262.38,89,71,101.74
45342,广州,自提,男,青年,周末,电子产品,400,386644.43,61,83,1703.39
82318,南京,门店购买,男,青年,周间,美妆护肤,131,9607.7,26,18,242.83
50660,重庆,网购,男,青年,周末,服装鞋帽,461,27305.09,73,65,221.52
97614,南京,门店购买,男,青年,周末,服装鞋帽,491,2416.6,6,6,213.83
65014,西安,自提,男,青年,周末,电子产品,376,341452.32,79,109,1695.92
86833,深圳,门店购买,女,青年,周间,电子产品,195,444119.49,121,160,1036.64
16003,成都,自提,女,中年,周间,家居日用,117,2361.12,56,72,10.59
84076,广州,网购,女,中年,周末,家居日用,212,1802.89,137,38,28.32
81901,武汉,门店购买,男,青年,周末,服装鞋帽,190,563.14,25,3,108.02
63626,上海,自提,女,中年,周末,食品生鲜,473,1794.93,61,79,12.31
88423,南京,门店购买,男,青年,周间,美妆护肤,86,1129.18,85,2,252.3
38358,重庆,自提,男,青年,周末,美妆护肤,143,3179.83,1,7,263.65
69291,南京,门店购买,男,青年,周末,运动户外,293,6136.19,6,11,196.15
30572,深圳,门店购买,男,中年,周末,服装鞋帽,102,5197.62,17,19,136.37
39573,西安,网购,男,青年,周末,食品生鲜,322,10665.81,194,154,29.75
18292,广州,自提,女,青年,周间,电子产品,273,614143.21,45,88,2973.76
21118,广州,网购,男,青年,周末,家居日用,118,3235.48,90,43,34.32
82744,南京,门店购买,女,中年,周末,美妆护肤,273,65033.27,170,291,97.15
32562,西安,自提,女,青年,周末,运动户外,409,5006.66,198,11,176.9
80182,武汉,网购,男,中年,周末,电子产品,118,894245.19,95,180,2767.95
83408,武汉,自提,男,青年,周末,美妆护肤,449,18610.55,60,103,103.42
76639,西安,门店购买,男,青年,周末,食品生鲜,269,1530.13,138,48,12.74
27849,广州,网购,女,青年,周末,服装鞋帽,412,31250.23,57,90,158.12
91899,武汉,网购,女,中年,周末,运动户外,390,48854.95,83,118,158.53
54260,北京,网购,男,中年,周末,运动户外,16,2486.41,3,6,216.59
93498,西安,网购,男,青年,周间,电子产品,225,357572.87,138,191,915.94
89281,北京,门店购买,男,老年,周间,家居日用,345,9456.63,30,51,91.54
48291,杭州,网购,男,青年,周末,美妆护肤,343,96632.45,148,277,156.06
20040,广州,网购,女,青年,周末,食品生鲜,195,527.61,121,11,21.11
15786,西安,网购,男,青年,周末,家居日用,177,7888.48,163,175,23.31
46055,南京,网购,女,青年,周末,服装鞋帽,212,10321.73,39,35,176.12
58439,北京,自提,女,中年,周间,运动户外,22,3037.57,18,3,319.87
37252,深圳,自提,女,青年,周末,美妆护肤,399,56345.73,163,270,66.65
45102,北京,网购,女,青年,周末,美妆护肤,469,736.72,136,3,127.69
94381,广州,门店购买,女,青年,周末,美妆护肤,100,44771.74,49,92,223.13
18410,重庆,自提,男,青年,周末,服装鞋帽,357,57990.37,103,159,188.85
78383,西安,门店购买,女,青年,周末,电子产品,125,693048.58,113,108,2176.39
79248,重庆,网购,男,青年,周间,电子产品,237,44142.34,11,13,2019.22
61102,广州,自提,女,中年,周末,服装鞋帽,207,33834.83,59,93,146.25
99546,广州,自提,男,老年,周末,运动户外,44,15001.21,31,25,322.6
48089,南京,门店购买,男,中年,周末,食品生鲜,124,6284.69,72,129,26.75
46101,成都,门店购买,男,青年,周末,运动户外,353,5766.05,88,10,283.53
48191,深圳,网购,男,青年,周间,服装鞋帽,425,43110.02,135,132,184.54
26014,重庆,门店购买,男,中年,周末,电子产品,49,343099.33,46,77,1960.28
26223,南京,网购,男,青年,周末,运动户外,348,30836.28,51,64,203.09
52338,深圳,网购,女,中年,周末,电子产品,471,2024922.67,193,314,2895.51
52918,重庆,网购,女,老年,周间,美妆护肤,369,625.61,135,5,44.47
13482,北京,门店购买,男,青年,周间,电子产品,282,6177.02,33,2,1276.13
71901,武汉,自提,女,中年,周末,运动户外,465,1346.97,107,1,678.92
61348,成都,门店购买,女,青年,周末,电子产品,160,249947.52,155,37,3791.45
93792,西安,自提,男,青年,周末,服装鞋帽,204,54889.58,136,245,68.98
28257,重庆,网购,男,中年,周末,服装鞋帽,311,36806.64,155,259,52.87
46047,成都,自提,女,青年,周间,电子产品,357,1278999.18,191,375,1554.94
63378,北京,自提,男,中年,周间,服装鞋帽,253,28914.15,102,110,141.21
16076,南京,门店购买,男,青年,周末,家居日用,400,190.45,5,1,107.12
17259,南京,网购,女,青年,周末,电子产品,198,116372.55,40,59,1148.13
37899,上海,网购,男,青年,周间,食品生鲜,27,1346.52,27,28,17.07
84978,上海,自提,女,青年,周末,美妆护肤,108,17638.68,68,68,152.77
25181,深圳,自提,男,中年,周间,服装鞋帽,176,17097.84,77,61,140.18
82127,南京,网购,女,青年,周末,运动户外,192,17242.91,158,64,134.74
69183,北京,门店购买,男,青年,周末,食品生鲜,147,7122.62,147,94,38.98
69389,杭州,门店购买,男,青年,周间,美妆护肤,294,44324.91,97,169,122.17
89254,西安,门店购买,女,青年,周间,服装鞋帽,275,35956.91,94,149,141.31
42532,广州,自提,男,青年,周间,美妆护肤,317,12591.56,50,23,182.03
39232,杭州,网购,女,青年,周末,家居日用,319,2379.65,180,12,87.63
62165,上海,自提,女,老年,周末,运动户外,227,16865.86,45,28,351.12
39898,南京,门店购买,男,青年,周间,运动户外,125,50930.72,116,134,216.31
12293,杭州,网购,女,老年,周末,服装鞋帽,462,97498.85,178,290,135.29
81991,广州,自提,女,青年,周末,家居日用,339,3917.09,69,24,67.69
59584,成都,自提,男,中年,周末,电子产品,288,887889.55,124,208,2141.19
99872,广州,网购,女,青年,周末,食品生鲜,432,3235.81,50,100,14.96
41536,西安,自提,女,青年,周末,电子产品,427,396190.14,43,62,1918.92
97518,南京,自提,女,中年,周间,电子产品,29,33427.42,4,7,1540.13
97597,深圳,门店购买,女,中年,周末,电子产品,485,123269.51,17,25,2384.63
46601,上海,自提,男,中年,周间,电子产品,233,527694.24,105,199,1296.33
35676,西安,自提,女,青年,周末,运动户外,189,46226.7,57,82,171.97
74915,武汉,自提,女,青年,周末,运动户外,483,86634.47,115,227,160.66
63955,广州,门店购买,男,青年,周末,运动户外,447,188419.23,126,186,447.99
60393,北京,网购,男,中年,周间,电子产品,204,261431.23,135,135,694.4
36563,武汉,网购,男,中年,周间,食品生鲜,367,972.61,44,26,22.01
24249,武汉,门店购买,男,青年,周末,服装鞋帽,348,1999.38,27,6,100.02
24761,深圳,自提,男,中年,周间,服装鞋帽,240,44918.02,127,140,129.46
25894,深圳,网购,女,青年,周间,食品生鲜,136,1859.53,13,24,43.34
52339,北京,网购,女,青年,周末,电子产品,221,581593.74,71,73,2955.39
36855,杭州,网购,女,青年,周末,服装鞋帽,464,78316.76,119,190,206.17
32323,广州,网购,男,中年,周末,家居日用,458,46927.34,151,275,56.43
35347,杭州,门店购买,女,青年,周间,运动户外,425,231270.01,126,201,554.53
40653,重庆,网购,男,中年,周末,美妆护肤,349,14069.51,82,105,49.4
68935,北京,自提,女,青年,周末,家居日用,245,3150.47,180,32,57.25
40926,重庆,门店购买,男,中年,周末,食品生鲜,392,350.98,1,7,16.31
32405,广州,网购,女,青年,周末,电子产品,202,1311190.97,174,338,2068.37
80657,武汉,网购,女,青年,周末,运动户外,38,6775.32,34,23,138.8
52911,西安,自提,女,中年,周末,美妆护肤,303,32140.92,137,138,113.43
81022,杭州,门店购买,男,老年,周末,电子产品,436,69156.9,85,9,3899.97
40120,南京,自提,女,青年,周间,运动户外,67,49844.91,39,78,332.7
77135,南京,门店购买,男,青年,周间,食品生鲜,232,13437.14,161,280,28.25
14692,武汉,网购,女,中年,周末,美妆护肤,206,34924.87,115,100,161.28
96078,广州,网购,女,青年,周末,美妆护肤,33,13216.23,30,32,184.92
81037,广州,门店购买,女,青年,周末,服装鞋帽,164,29031.54,133,101,150.89
94319,南京,自提,男,青年,周末,运动户外,321,12836.81,61,48,101.84
13918,成都,自提,女,中年,周间,运动户外,234,4796.49,146,20,80.93
46647,南京,网购,女,中年,周间,食品生鲜,94,4539.4,68,101,18.8
28396,成都,门店购买,女,青年,周末,运动户外,488,80120.64,35,69,643.31
61299,深圳,网购,男,青年,周末,食品生鲜,41,595.77,21,12,19.93
73347,广州,自提,女,青年,周末,家居日用,485,20248.32,151,114,65.13
79434,西安,门店购买,女,青年,周末,美妆护肤,364,28080.67,101,95,173.06
74177,南京,自提,女,中年,周间,电子产品,313,815565.13,83,125,2519.71
44302,深圳,网购,男,青年,周末,运动户外,458,54764.35,132,39,468.95
73074,西安,自提,男,青年,周间,美妆护肤,121,806.42,35,5,66.01
61711,杭州,网购,女,青年,周末,食品生鲜,424,1142.41,84,52,11.4
57986,西安,网购,女,青年,周末,服装鞋帽,409,50330.32,110,115,137.31
91365,杭州,网购,男,青年,周末,电子产品,398,205533.26,91,46,2165.76
25992,西安,门店购买,女,青年,周末,家居日用,4,312.37,3,6,28.81
79046,南京,自提,女,青年,周末,食品生鲜,286,9249.99,199,220,24.67
86489,南京,自提,女,青年,周间,食品生鲜,442,846.47,43,18,18.87
54208,杭州,门店购买,女,中年,周间,食品生鲜,408,5328.1,82,158,15.2
49916,西安,网购,男,中年,周间,食品生鲜,14,72.36,3,1,22.64
50218,成都,门店购买,男,青年,周末,电子产品,491,96512.88,61,17,3109.67
25169,成都,自提,男,青年,周间,食品生鲜,247,480.52,9,17,13.85
82816,广州,门店购买,男,青年,周间,美妆护肤,269,60123.67,158,197,148.32
74307,广州,自提,男,青年,周间,运动户外,487,41829.31,75,106,119.14
58010,南京,门店购买,男,中年,周间,服装鞋帽,487,5839.3,18,34,93.44
81219,上海,门店购买,男,青年,周末,服装鞋帽,103,16614.44,78,37,221.62
92170,杭州,门店购买,男,青年,周末,电子产品,267,173099.02,63,54,1115.67
82449,武汉,自提,男,青年,周间,家居日用,266,6438.45,181,45,50.52
33680,成都,自提,女,青年,周间,美妆护肤,322,22954.88,69,124,64.13
84870,北京,自提,男,青年,周间,家居日用,461,20159.77,169,284,23.47
16959,南京,网购,女,老年,周间,服装鞋帽,33,7494.47,30,44,73.73
38478,西安,门店购买,男,老年,周末,食品生鲜,94,524.82,23,10,24.67
90584,深圳,门店购买,女,中年,周末,运动户外,219,44695.76,84,150,116.49
82500,南京,网购,男,中年,周间,运动户外,187,154495.81,180,126,682.61
80800,深圳,自提,女,青年,周末,家居日用,372,36963.67,166,238,87.71
38687,广州,自提,女,青年,周末,美妆护肤,171,25821.4,67,65,232.76
75289,西安,门店购买,男,青年,周间,美妆护肤,423,27290.31,150,225,57.17
67690,上海,网购,男,青年,周间,美妆护肤,467,12924.36,128,58,114.17
52844,广州,门店购买,男,青年,周末,运动户外,386,11080.83,26,9,516.05
17115,南京,网购,男,青年,周末,食品生鲜,390,13661.35,142,251,31.67
71027,南京,门店购买,女,青年,周末,运动户外,379,484487.23,185,361,671.31
56840,广州,网购,女,中年,周末,服装鞋帽,9,896.2,5,5,74.63
20749,西安,门店购买,女,青年,周末,食品生鲜,428,1935.37,42,27,33.77
22264,北京,网购,男,中年,周间,运动户外,13,2292.46,2,5,175.67
77027,深圳,网购,男,中年,周间,家居日用,43,2879.63,14,22,42.92
25095,广州,自提,男,青年,周末,电子产品,107,57070.01,21,8,4117.57
70338,重庆,自提,男,青年,周末,电子产品,58,56661.43,25,26,1250.88
15485,上海,门店购买,男,青年,周间,运动户外,381,317727.71,136,225,507.5
91654,深圳,网购,女,青年,周间,家居日用,173,2227.29,54,69,11.42
95278,杭州,门店购买,男,青年,周间,服装鞋帽,52,447.69,6,5,41.86
61745,南京,网购,女,中年,周间,服装鞋帽,77,17592.93,77,74,72.54
87516,深圳,门店购买,女,老年,周间,运动户外,195,1246.97,17,1,454.38
97418,西安,门店购买,女,青年,周间,电子产品,398,116966.34,25,15,2616.89
46105,深圳,自提,女,青年,周间,家居日用,158,4868.59,34,28,65.69
19823,广州,网购,男,老年,周末,家居日用,64,4545.04,47,79,21.24
74861,杭州,网购,男,青年,周末,家居日用,369,4545.54,185,44,57.71
12933,重庆,网购,男,青年,周间,美妆护肤,333,6013.24,28,22,160.14
30787,北京,网购,女,青年,周末,电子产品,9,54024.8,6,7,3622.2
93864,武汉,自提,女,中年,周间,美妆护肤,34,11694.51,24,29,215.14
55617,成都,自提,女,中年,周末,食品生鲜,246,624.51,28,9,26.04
66909,北京,网购,男,青年,周末,美妆护肤,63,531.16,3,4,76.15
64076,南京,网购,男,青年,周间,电子产品,251,267070.07,42,55,2249.76
77744,上海,门店购买,女,青年,周末,美妆护肤,16,2748.39,4,6,201.11
35622,南京,网购,女,青年,周末,电子产品,237,431750.84,183,118,2161.07
47712,成都,门店购买,女,青年,周末,家居日用,90,1458.52,15,23,19.36
67028,广州,自提,女,青年,周间,美妆护肤,130,3491.04,128,16,102.2
53746,深圳,门店购买,男,青年,周末,家居日用,473,20298.68,66,112,78.12
29518,上海,自提,男,青年,周末,运动户外,438,1208.55,122,5,143.56
62819,重庆,自提,男,青年,周间,运动户外,302,3746.01,7,13,96.52
68580,西安,自提,女,青年,周间,电子产品,11,47755.53,11,9,2457.62
82356,上海,门店购买,女,青年,周间,服装鞋帽,342,7241.99,182,34,74.9
43491,西安,门店购买,男,中年,周间,运动户外,426,359050.03,154,255,589.26
89443,南京,自提,男,青年,周末,家居日用,303,8878.72,113,176,21.41
89034,南京,门店购买,女,青年,周间,电子产品,77,107624.25,28,32,1058.52
72900,西安,自提,男,青年,周末,食品生鲜,224,1698.38,47,27,37.12
97783,西安,门店购买,女,青年,周末,美妆护肤,229,923.03,4,2,264.6
31645,重庆,门店购买,男,青年,周间,电子产品,264,1549064.37,118,210,4081.23
23853,上海,自提,男,中年,周末,运动户外,412,173023.13,170,322,298.16
81532,上海,网购,女,青年,周间,服装鞋帽,460,2939.55,29,6,288.45
80451,南京,门店购买,女,中年,周末,电子产品,497,1498972.98,140,205,2860.73
28119,广州,网购,女,中年,周间,美妆护肤,263,47294.65,189,120,170.3
76433,成都,自提,男,青年,周末,电子产品,133,64161.99,12,14,2025.61
22281,广州,网购,女,青年,周间,美妆护肤,207,18506.55,24,42,255.67
76964,武汉,门店购买,女,中年,周间,美妆护肤,463,26708.16,130,78,179.99
85837,武汉,门店购买,男,青年,周间,服装鞋帽,366,7819.71,31,17,150.2
86149,重庆,网购,女,青年,周间,美妆护肤,329,16284.15,64,46,177.8
82510,南京,网购,女,中年,周间,电子产品,399,996231.46,118,149,3620.15
97821,重庆,网购,女,青年,周间,运动户外,328,67788.44,73,97,261.79
44711,西安,自提,男,青年,周间,服装鞋帽,34,144.24,29,1,57.9
60585,广州,网购,女,青年,周末,运动户外,209,126590.84,71,139,273.31
85218,深圳,自提,女,青年,周末,美妆护肤,22,2964.03,14,5,248.12
29836,南京,自提,男,青年,周末,电子产品,154,111882.68,19,14,2668.27
42543,成都,门店购买,男,老年,周末,运动户外,209,7160.2,28,15,246.27
10055,成都,网购,男,青年,周间,食品生鲜,285,2010.94,131,49,21.91
12874,广州,自提,女,中年,周间,服装鞋帽,135,3381.89,32,13,128.79
35329,杭州,自提,男,中年,周间,家居日用,433,4912.04,17,31,70.55
18563,南京,网购,女,青年,周末,美妆护肤,278,1071.65,187,2,234.97
82240,广州,网购,女,青年,周间,家居日用,265,3493.53,27,51,27.26
34210,重庆,门店购买,女,中年,周间,美妆护肤,340,58299.23,138,128,216.13
91073,南京,自提,女,中年,周间,美妆护肤,160,5950.07,24,21,107.2
51098,北京,网购,男,青年,周末,电子产品,433,1951534.3,176,245,2978.43
60002,北京,自提,男,青年,周末,家居日用,350,2195.26,187,32,32.85
82776,重庆,网购,女,青年,周间,运动户外,332,11297.89,33,13,328.48
58809,西安,网购,女,青年,周末,电子产品,305,1743680.07,168,334,2830.08
49152,南京,门店购买,女,青年,周间,家居日用,193,23058.85,175,141,85.39
82974,西安,自提,女,青年,周末,食品生鲜,405,1735.29,112,68,13.93
50729,成都,自提,女,青年,周间,食品生鲜,276,987.95,8,15,25.86
51803,深圳,网购,男,青年,周末,食品生鲜,133,6459.49,104,98,36.67
34159,重庆,自提,女,青年,周间,运动户外,172,88567.95,155,178,157.29
98508,重庆,网购,男,青年,周末,食品生鲜,93,4272.49,58,55,34.45
96067,武汉,自提,女,青年,周间,美妆护肤,35,339.51,25,2,59.93
23096,上海,自提,女,青年,周间,电子产品,4,9169.61,1,2,2085.54
61915,武汉,门店购买,女,老年,周末,服装鞋帽,448,3872.31,21,12,182.24
56971,武汉,网购,女,青年,周间,食品生鲜,437,5557.9,43,82,21.88
24536,广州,网购,男,青年,周末,运动户外,389,43680.45,123,88,200.39
87167,重庆,门店购买,男,青年,周间,运动户外,87,48701.07,48,34,504.84
26766,上海,门店购买,男,青年,周间,食品生鲜,409,2492.93,193,138,9.08
66260,杭州,自提,女,青年,周间,食品生鲜,379,1818.91,38,26,22.6
28342,深圳,网购,女,青年,周间,运动户外,482,34582.91,159,44,448.28
62185,深圳,网购,女,青年,周末,家居日用,87,709.97,4,4,82.8
59742,广州,网购,女,青年,周末,运动户外,278,4943.81,16,5,411.43
42366,北京,自提,女,中年,周末,电子产品,198,426274.78,156,118,1674.74
28982,杭州,门店购买,男,青年,周末,食品生鲜,7,96.91,1,2,24.93
61948,武汉,自提,女,青年,周末,家居日用,177,2635.11,45,36,42.09
57115,杭州,自提,女,青年,周末,美妆护肤,451,26843.74,93,177,72.92
38500,武汉,门店购买,男,青年,周间,服装鞋帽,330,9073.61,153,64,61.95
75842,南京,门店购买,女,中年,周间,美妆护肤,291,129562.32,149,218,272.38
30316,西安,网购,女,老年,周间,家居日用,297,11894.0,180,69,57.13
68905,广州,自提,女,青年,周末,运动户外,307,220228.42,139,196,396.08
27327,深圳,门店购买,男,青年,周末,美妆护肤,121,18512.11,31,37,172.76
24775,南京,自提,男,青年,周末,美妆护肤,108,18228.36,23,34,309.48
85769,南京,网购,男,青年,周末,电子产品,8,10568.96,3,4,794.35
18261,南京,自提,女,青年,周末,电子产品,466,98346.06,8,16,2068.41
81793,上海,自提,男,青年,周末,食品生鲜,32,1431.77,16,19,37.3
94037,上海,门店购买,男,中年,周间,家居日用,401,39214.21,193,282,49.85
50544,重庆,门店购买,女,中年,周末,电子产品,2,4470.79,1,1,2349.31
33904,北京,自提,女,中年,周间,家居日用,428,733.1,20,22,16.88
67135,重庆,门店购买,女,青年,周末,电子产品,7,52184.36,6,7,2905.38
21343,上海,门店购买,男,老年,周末,家居日用,278,2542.8,83,26,53.34
87526,杭州,门店购买,女,青年,周末,食品生鲜,396,4294.33,144,100,19.95
48561,南京,网购,女,青年,周间,服装鞋帽,199,96680.44,156,236,187.78
80770,重庆,门店购买,男,青年,周间,美妆护肤,38,596.16,24,2,142.31
33672,成都,自提,男,青年,周间,电子产品,355,283317.83,153,122,1353.84
27393,重庆,门店购买,女,青年,周末,家居日用,8,248.12,5,2,37.44
84925,成都,网购,男,中年,周间,食品生鲜,262,1393.05,81,31,19.64
21824,广州,自提,女,青年,周末,电子产品,50,63120.86,35,19,1603.16
87623,重庆,网购,女,青年,周末,服装鞋帽,309,25381.63,123,86,95.13
16998,杭州,门店购买,女,青年,周末,电子产品,422,1054934.65,142,178,2440.9
15946,成都,自提,男,青年,周末,服装鞋帽,433,54887.92,94,128,220.02
12367,北京,网购,女,青年,周间,家居日用,141,887.78,14,15,32.44
46496,武汉,网购,男,中年,周间,运动户外,454,551.87,72,2,122.97
95452,南京,网购,男,青年,周间,服装鞋帽,47,1546.23,9,14,64.33
81073,成都,网购,女,青年,周间,美妆护肤,329,5081.03,179,31,77.41
10134,西安,网购,女,中年,周末,运动户外,45,9067.5,21,12,396.14
15717,成都,网购,女,青年,周末,服装鞋帽,23,878.16,2,8,47.1
51144,北京,网购,女,青年,周末,美妆护肤,294,66450.34,80,144,235.22
39753,广州,门店购买,女,青年,周末,家居日用,177,2555.35,34,33,34.2
25147,重庆,门店购买,男,老年,周末,家居日用,104,13428.74,104,80,54.52
19269,北京,自提,女,青年,周间,美妆护肤,340,46875.97,157,207,80.38
71377,杭州,网购,女,青年,周末,食品生鲜,447,2670.09,39,54,20.85
45783,南京,自提,男,中年,周间,服装鞋帽,302,56012.42,141,113,296.88
49265,南京,门店购买,男,青年,周末,食品生鲜,410,3668.82,59,49,40.38
92656,杭州,自提,男,青年,周间,食品生鲜,28,1184.81,15,27,16.81
16569,重庆,自提,女,青年,周间,电子产品,187,116396.33,102,41,1007.34
11275,西安,网购,女,中年,周间,电子产品,22,124980.58,16,20,3123.42
88654,上海,网购,男,老年,周末,家居日用,399,9175.55,130,199,27.48
12503,广州,自提,女,中年,周间,运动户外,200,24497.14,14,22,390.24
13118,重庆,门店购买,女,中年,周间,食品生鲜,358,1166.58,22,44,7.96
20838,广州,网购,女,中年,周间,电子产品,6,45059.37,2,7,3282.19
16655,上海,自提,男,青年,周末,食品生鲜,495,9626.53,168,302,15.62
90954,成都,网购,女,青年,周间,电子产品,392,496520.72,114,181,929.24
87982,南京,网购,女,中年,周间,运动户外,15,8530.84,15,8,585.18
16310,北京,自提,女,老年,周末,食品生鲜,396,197.48,185,7,16.06
25534,北京,自提,女,青年,周末,服装鞋帽,220,5726.64,12,17,199.32
47252,上海,网购,女,青年,周末,服装鞋帽,335,53557.54,87,158,119.41
81492,成都,自提,男,中年,周间,服装鞋帽,24,1425.81,12,13,34.86
73818,西安,门店购买,男,青年,周间,美妆护肤,220,4816.47,141,31,64.64
67571,武汉,自提,男,中年,周末,家居日用,257,5010.44,69,33,89.11
96797,深圳,门店购买,女,青年,周间,服装鞋帽,11,2002.88,1,7,118.2
30601,成都,自提,男,青年,周间,电子产品,38,221337.01,32,28,3113.98
27040,重庆,网购,女,青年,周间,服装鞋帽,299,4293.92,16,12,168.82
29588,深圳,网购,女,青年,周末,电子产品,8,17589.2,1,10,999.96
65280,北京,自提,男,青年,周间,美妆护肤,130,385.41,63,2,110.01
21584,重庆,自提,女,青年,周末,美妆护肤,475,2751.32,2,5,220.3
69839,成都,门店购买,女,青年,周末,电子产品,88,989813.24,76,152,2562.48
61805,北京,网购,男,青年,周末,电子产品,453,326618.45,178,73,1817.06
34449,上海,自提,女,老年,周末,运动户外,306,1379.53,33,1,461.26
55121,广州,网购,男,青年,周间,运动户外,491,13534.89,44,13,502.25
96540,广州,网购,女,中年,周末,美妆护肤,294,22701.75,126,186,50.02
22381,重庆,网购,男,青年,周末,美妆护肤,191,54184.68,86,141,199.48
51018,西安,门店购买,女,青年,周间,服装鞋帽,361,11775.79,177,49,109.35
16598,成都,网购,女,青年,周末,电子产品,281,1189801.31,97,156,3451.61
86268,武汉,网购,女,青年,周间,电子产品,337,79122.9,25,33,1238.91
72491,广州,网购,男,青年,周末,美妆护肤,151,27728.62,138,66,231.75
39968,广州,门店购买,男,青年,周末,食品生鲜,143,4144.62,125,72,29.9
78799,上海,网购,女,老年,周间,美妆护肤,309,46109.37,182,101,229.15
92221,北京,网购,男,青年,周末,食品生鲜,480,8818.76,183,357,13.73
27115,武汉,自提,女,中年,周末,运动户外,449,10956.96,27,16,245.29
27123,南京,网购,女,青年,周末,家居日用,130,1555.02,102,51,18.15
17528,成都,门店购买,男,中年,周间,家居日用,236,18719.64,92,102,60.34
80420,深圳,网购,男,青年,周末,美妆护肤,46,23938.68,27,44,275.15
19702,武汉,自提,女,中年,周末,服装鞋帽,299,46683.71,192,272,100.1
13823,杭州,网购,女,青年,周间,家居日用,84,1620.5,20,37,24.55
25534,重庆,自提,男,青年,周间,家居日用,286,18515.7,95,107,99.02
70359,北京,自提,男,中年,周末,电子产品,293,778372.7,132,202,1225.87
86180,杭州,自提,女,青年,周间,家居日用,201,7220.3,51,88,43.57
39454,西安,自提,女,青年,周间,服装鞋帽,233,7404.08,49,17,181.01
66864,上海,网购,女,老年,周间,服装鞋帽,403,23551.33,106,171,75.56
55026,南京,门店购买,女,青年,周末,电子产品,348,1482138.98,132,263,3305.16
